FlightDate,Year,Month,DayOfWeek,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,Distance,ArrDel15,Cancelled,Diverted,DepDelay,ArrDelay
2023-06-23,2023,6,5,DL,JFK,SEA,1604,2202,358,2335.5,0.0,0,0,0.8,-10.9
2023-04-06,2023,4,4,B6,BOS,MIA,708,1245,337,2203.7,0.0,0,0,-2.4,-3.4
2023-11-13,2023,11,1,UA,DEN,LAX,1305,1605,180,1377.3,1.0,0,0,7.6,2.7
2023-07-01,2023,7,6,DL,ATL,DFW,2134,319,345,2455.3,0.0,0,0,-4.4,-4.9
2023-06-18,2023,6,7,WN,BOS,ORD,1603,1848,165,1291.9,0.0,0,0,-3.9,-18.7
2023-04-20,2023,4,4,AA,ATL,MIA,1954,124,330,2579.4,0.0,0,0,-6.7,-3.1
2023-09-18,2023,9,1,WN,DEN,ATL,1040,1252,132,874.3,0.0,0,0,-0.1,-4.6
2023-03-30,2023,3,4,UA,ORD,SFO,1922,2121,119,901.4,0.0,0,0,3.0,5.7
2023-05-04,2023,5,4,B6,BOS,MIA,1610,2123,313,2500.8,0.0,0,0,-6.1,5.8
2023-03-18,2023,3,6,UA,ATL,SFO,645,852,127,985.7,1.0,0,0,7.2,1.3
2023-05-23,2023,5,2,AS,SFO,JFK,1523,1843,200,1484.3,0.0,0,0,-5.4,-3.5
2023-02-14,2023,2,2,UA,BOS,MIA,1803,2045,162,1247.5,0.0,0,0,-2.8,10.0
2023-05-12,2023,5,5,AA,DEN,SEA,929,1302,213,1687.6,0.0,0,0,4.0,3.4
2023-12-11,2023,12,1,UA,MIA,DEN,1740,2119,219,1550.9,0.0,0,0,-2.8,12.3
2023-05-09,2023,5,2,AA,SFO,SEA,2204,18,134,921.2,1.0,0,0,17.8,15.1
2023-05-28,2023,5,7,DL,ATL,SFO,1455,1957,302,2123.9,0.0,0,0,-4.1,-1.1
2023-02-28,2023,2,2,UA,DFW,MIA,542,811,149,1092.6,0.0,0,0,-3.2,1.7
2023-04-04,2023,4,2,B6,JFK,SFO,618,1131,313,2116.7,0.0,0,0,-9.4,-6.3
2023-10-09,2023,10,1,UA,MIA,JFK,902,1339,277,2148.4,0.0,0,0,5.0,14.6
2023-07-11,2023,7,2,B6,DEN,SFO,1645,2220,335,2228.0,0.0,0,0,-0.9,-0.3
2023-01-21,2023,1,6,AS,DEN,BOS,717,1216,299,2341.5,1.0,0,0,16.3,18.8
2023-02-07,2023,2,2,AA,LAX,DFW,747,917,90,671.1,0.0,0,0,-4.9,-5.9
2023-07-31,2023,7,1,AS,DFW,ATL,2042,2204,82,624.0,0.0,0,0,-2.1,-3.3
2023-07-14,2023,7,5,B6,BOS,SEA,2200,127,207,1364.5,1.0,0,0,30.2,41.5
2023-10-19,2023,10,4,AA,LAX,MIA,512,1033,321,2420.4,0.0,0,0,-1.4,9.2
2023-04-03,2023,4,1,UA,JFK,DEN,1040,1503,263,1730.8,0.0,0,0,2.4,0.1
2023-10-31,2023,10,2,B6,BOS,DFW,851,1206,195,1402.9,0.0,0,0,-2.8,-4.2
2023-07-10,2023,7,1,UA,JFK,SFO,1922,2231,189,1352.7,0.0,0,0,3.3,8.4
2023-01-28,2023,1,6,B6,SEA,ATL,1116,1425,189,1459.6,0.0,0,0,-4.6,6.2
2023-03-14,2023,3,2,B6,JFK,DFW,1241,1618,217,1513.9,1.0,0,0,28.5,22.6
2023-04-20,2023,4,4,AS,ORD,JFK,1653,2010,197,1286.5,1.0,0,0,13.6,12.2
2023-05-01,2023,5,1,WN,JFK,DFW,711,839,88,644.6,1.0,0,0,21.6,29.0
2023-05-26,2023,5,5,DL,LAX,SEA,753,1347,354,2629.0,1.0,0,0,29.8,39.6
2023-11-13,2023,11,1,WN,DFW,SFO,1126,1705,339,2279.4,0.0,0,0,3.5,10.1
2023-05-29,2023,5,1,AS,ATL,SFO,1752,1936,104,759.2,1.0,0,0,35.2,48.1
2023-11-17,2023,11,5,DL,ORD,BOS,2233,2335,62,418.0,0.0,0,0,1.2,-3.1
2023-06-23,2023,6,5,UA,ATL,SEA,1534,1736,122,896.1,0.0,0,0,-5.4,-12.0
2023-11-30,2023,11,4,AA,JFK,SFO,2250,56,126,973.0,0.0,0,0,2.5,10.5
2023-01-08,2023,1,7,AS,SFO,MIA,705,1158,293,1969.5,1.0,0,0,23.1,24.3
2023-04-29,2023,4,6,AA,DEN,SEA,1939,129,350,2327.9,0.0,0,0,2.0,-0.5
2023-02-27,2023,2,1,WN,LAX,MIA,1311,1726,255,1706.5,0.0,0,0,0.7,-1.2
2023-03-21,2023,3,2,B6,MIA,SFO,1649,1912,143,950.8,0.0,0,0,2.6,-1.2
2023-12-07,2023,12,4,DL,LAX,SEA,1955,101,306,2131.1,0.0,0,0,-3.6,-7.6
2023-11-08,2023,11,3,AS,SEA,JFK,1938,2336,238,1634.4,0.0,0,0,-5.8,9.3
2023-05-02,2023,5,2,DL,BOS,SEA,1019,1545,326,2491.7,0.0,0,0,3.8,-3.6
2023-08-01,2023,8,2,AA,ORD,ATL,1221,1703,282,2033.6,1.0,0,0,20.2,37.8
2023-01-02,2023,1,1,WN,ATL,SFO,1922,2041,79,543.6,0.0,0,0,8.2,9.9
2023-04-21,2023,4,5,AA,SFO,SEA,1114,1651,337,2577.1,0.0,0,0,-5.9,-4.9
2023-09-06,2023,9,3,AS,ORD,BOS,2029,2158,89,665.1,0.0,0,0,5.1,8.8
2023-11-04,2023,11,6,AA,ORD,DFW,1548,1900,192,1318.4,0.0,0,0,-5.8,-13.5
2023-02-22,2023,2,3,B6,DFW,JFK,531,1120,349,2695.6,0.0,0,0,-4.3,-18.1
2023-02-01,2023,2,3,WN,ORD,SEA,813,947,94,704.0,0.0,0,0,-4.8,-7.8
2023-09-30,2023,9,6,WN,DEN,BOS,2010,144,334,2597.0,1.0,0,0,8.9,9.5
2023-08-14,2023,8,1,AA,LAX,DEN,2213,11,118,936.8,0.0,0,0,-8.1,-3.2
2023-06-10,2023,6,6,AA,DEN,JFK,1040,1256,136,1029.1,0.0,0,0,-6.4,-8.3
2023-10-24,2023,10,2,AA,MIA,ORD,755,1034,159,1112.5,0.0,0,0,-6.5,-5.1
2023-08-16,2023,8,3,B6,DEN,SEA,1214,1744,330,2193.7,0.0,0,0,10.4,13.8
2023-01-27,2023,1,5,B6,ATL,JFK,1035,1226,111,887.3,0.0,0,0,-9.9,-1.7
2023-02-23,2023,2,4,AS,LAX,ORD,509,908,239,1680.4,1.0,0,0,20.8,18.6
2023-10-13,2023,10,5,AS,DFW,ATL,2207,356,349,2343.1,0.0,0,0,2.7,-1.6
2023-07-17,2023,7,1,DL,SEA,BOS,2239,300,261,1974.8,1.0,0,0,27.4,37.8
2023-09-12,2023,9,2,DL,JFK,SFO,2145,2,137,991.5,1.0,0,0,37.4,45.6
2023-02-22,2023,2,3,DL,ORD,SFO,836,944,68,498.4,0.0,0,0,1.4,7.8
2023-07-26,2023,7,3,DL,SFO,DEN,1818,2354,336,2646.0,1.0,0,0,18.6,15.6
2023-03-19,2023,3,7,DL,MIA,JFK,1110,1540,270,2075.2,0.0,0,0,-6.0,-5.8
2023-10-26,2023,10,4,AA,JFK,ATL,932,1435,303,2314.9,0.0,0,0,-6.5,-1.2
2023-04-18,2023,4,2,WN,DFW,ATL,1214,1347,93,676.8,1.0,0,0,24.6,31.0
2023-03-30,2023,3,4,UA,SEA,ATL,2156,144,228,1796.4,0.0,0,0,1.4,11.2
2023-08-12,2023,8,6,AS,DFW,ORD,2230,215,225,1553.9,0.0,0,0,-9.5,-13.2
2023-04-10,2023,4,1,WN,JFK,LAX,609,1037,268,1770.9,1.0,0,0,8.1,10.8
2023-05-06,2023,5,6,AS,ORD,LAX,2218,216,238,1776.1,0.0,0,0,3.8,3.4
2023-02-21,2023,2,2,AA,MIA,LAX,1628,1738,70,483.9,0.0,0,0,-2.3,5.3
2023-01-14,2023,1,6,DL,DFW,LAX,1137,1613,276,2033.7,0.0,0,0,-1.6,-12.9
2023-11-11,2023,11,6,UA,JFK,LAX,2128,3,155,1067.0,1.0,0,0,0.6,-1.0
2023-06-22,2023,6,4,WN,JFK,ORD,2148,329,341,2495.8,1.0,0,0,4.2,15.1
2023-02-05,2023,2,7,DL,ATL,BOS,558,908,190,1436.7,0.0,0,0,-1.1,10.1
2023-11-20,2023,11,1,WN,ORD,SFO,2128,2350,142,928.6,0.0,0,0,-3.7,-0.8
2023-10-22,2023,10,7,AA,SFO,MIA,1144,1650,306,2061.3,0.0,0,0,-6.1,4.6
2023-11-19,2023,11,7,B6,ORD,ATL,531,705,94,616.5,0.0,0,0,-4.0,11.9
2023-07-25,2023,7,2,B6,LAX,SEA,1010,1253,163,1202.6,0.0,0,0,-7.1,-6.8
2023-05-26,2023,5,5,DL,DFW,ATL,2131,2241,70,544.8,0.0,0,0,-1.2,5.2
2023-07-12,2023,7,3,UA,DEN,ORD,1008,1527,319,2514.9,0.0,0,0,-4.2,-6.2
2023-07-10,2023,7,1,UA,LAX,ORD,723,1152,269,2141.6,0.0,0,0,1.9,-9.0
2023-01-28,2023,1,6,B6,DFW,SEA,631,1141,310,2258.4,0.0,0,0,-3.3,-1.1
2023-11-16,2023,11,4,WN,SEA,LAX,1659,1839,100,726.7,1.0,0,0,-1.5,-2.3
2023-09-19,2023,9,2,DL,MIA,JFK,2029,2311,162,1213.1,0.0,0,0,-6.6,-4.1
2023-09-10,2023,9,7,AS,ATL,MIA,1510,1857,227,1810.8,0.0,0,0,-7.1,-3.8
2023-06-10,2023,6,6,DL,DEN,SFO,945,1141,116,761.0,0.0,0,0,-0.5,2.5
2023-04-07,2023,4,5,AA,DEN,MIA,1748,2135,227,1475.8,0.0,0,0,-6.8,-7.0
2023-01-12,2023,1,4,DL,BOS,JFK,1328,1824,296,1927.0,0.0,0,0,-9.7,-11.8
2023-06-26,2023,6,1,AA,BOS,DEN,1230,1544,194,1421.7,0.0,0,0,-11.3,-13.3
2023-03-05,2023,3,7,AS,SFO,ORD,1220,1651,271,2102.3,0.0,0,0,-3.8,11.6
2023-10-16,2023,10,1,AA,DFW,SFO,1559,1659,60,467.0,0.0,0,0,-7.5,-5.0
2023-05-05,2023,5,5,UA,ATL,MIA,1258,1649,231,1501.7,0.0,0,0,12.1,17.1
2023-08-12,2023,8,6,B6,DFW,ORD,2236,308,272,2171.1,0.0,0,0,-8.4,-2.2
2023-01-26,2023,1,4,WN,BOS,DEN,1436,1956,320,2132.6,0.0,0,0,3.5,2.9
2023-05-19,2023,5,5,AS,DFW,MIA,558,702,64,461.5,0.0,0,0,5.3,0.5
2023-10-24,2023,10,2,DL,ATL,ORD,2043,26,223,1745.8,0.0,0,0,0.5,19.0
2023-02-28,2023,2,2,DL,MIA,ORD,2038,23,225,1578.6,0.0,0,0,-8.5,-1.6
2023-07-06,2023,7,4,WN,ATL,SFO,1736,2107,211,1657.8,0.0,0,0,2.4,13.1
2023-07-26,2023,7,3,AS,ATL,ORD,1859,2041,102,710.0,1.0,0,0,35.3,37.0
2023-09-23,2023,9,6,B6,JFK,LAX,1837,2334,297,2109.5,0.0,0,0,-1.2,14.0
2023-09-30,2023,9,6,B6,ORD,ATL,1903,2141,158,1218.0,0.0,0,0,-0.2,-0.6
2023-09-06,2023,9,3,AA,LAX,ORD,1459,1705,126,995.8,,1,0,,
2023-07-02,2023,7,7,DL,ORD,DEN,815,1022,127,950.5,0.0,0,0,5.8,6.3
2023-06-10,2023,6,6,UA,ATL,LAX,1017,1606,349,2594.0,0.0,0,0,-1.1,3.7
2023-10-11,2023,10,3,AS,LAX,SEA,1608,1804,116,772.5,0.0,0,0,-5.7,-13.2
2023-07-27,2023,7,4,B6,ORD,JFK,1930,2310,220,1521.3,1.0,0,0,26.6,29.5
2023-04-12,2023,4,3,UA,ATL,ORD,925,1442,317,2201.9,1.0,0,0,26.7,35.0
2023-07-03,2023,7,1,DL,MIA,DFW,2032,2149,77,525.1,0.0,0,0,-8.7,-1.5
2023-05-04,2023,5,4,AA,ATL,LAX,1106,1458,232,1633.3,0.0,0,0,-4.7,-3.1
2023-05-17,2023,5,3,AA,SFO,MIA,1052,1208,76,578.1,0.0,0,0,5.0,14.7
2023-08-06,2023,8,7,UA,ATL,DEN,1621,1915,174,1141.2,0.0,0,0,-2.2,5.0
2023-04-14,2023,4,5,AA,JFK,SFO,502,811,189,1478.9,0.0,0,0,-5.5,-0.7
2023-08-30,2023,8,3,AA,ORD,SEA,1252,1732,280,2184.4,0.0,0,0,-6.6,5.2
2023-05-20,2023,5,6,B6,ATL,MIA,2135,57,202,1506.4,0.0,0,0,4.7,8.6
2023-11-09,2023,11,4,AS,SFO,ORD,1706,2153,287,2268.6,0.0,0,0,-4.0,8.9
2023-03-22,2023,3,3,AA,DFW,BOS,1947,2259,192,1308.8,0.0,0,0,7.6,2.3
2023-03-16,2023,3,4,AA,BOS,MIA,1034,1234,120,795.3,0.0,0,0,-7.5,-19.4
2023-06-25,2023,6,7,AA,DEN,ORD,2114,2303,109,870.1,1.0,0,0,25.3,21.8
2023-11-01,2023,11,3,WN,ATL,ORD,1617,2026,249,1969.5,0.0,0,0,0.1,23.1
2023-07-02,2023,7,7,B6,SFO,JFK,1806,2354,348,2306.4,1.0,0,0,16.0,9.5
2023-03-13,2023,3,1,AS,DFW,LAX,1137,1606,269,1837.9,1.0,0,0,25.2,26.1
2023-07-18,2023,7,2,WN,DFW,BOS,1200,1422,142,926.3,1.0,0,0,23.3,28.9
2023-06-15,2023,6,4,WN,BOS,SEA,2115,214,299,2198.1,1.0,0,0,25.6,29.9
2023-12-28,2023,12,4,UA,ORD,JFK,1748,2300,312,2387.7,1.0,0,0,36.5,33.1
2023-04-15,2023,4,6,AA,LAX,ATL,2138,145,247,1781.8,0.0,0,0,2.5,-1.3
2023-09-18,2023,9,1,B6,MIA,JFK,1926,2150,144,1083.4,0.0,0,0,-2.7,-10.9
2023-08-21,2023,8,1,B6,ORD,DFW,1031,1338,187,1293.4,0.0,0,0,2.6,8.2
2023-02-22,2023,2,3,UA,BOS,SEA,600,920,200,1308.5,0.0,0,0,-6.5,-0.8
2023-01-02,2023,1,1,AA,LAX,SEA,1308,1559,171,1163.7,0.0,0,0,-3.6,-1.3
2023-02-26,2023,2,7,AS,LAX,JFK,1221,1656,275,2164.8,0.0,0,0,1.1,-10.2
2023-02-01,2023,2,3,AS,DEN,BOS,930,1112,102,764.5,0.0,0,0,-15.1,-19.8
2023-01-14,2023,1,6,UA,BOS,LAX,825,1008,103,794.7,1.0,0,0,12.9,9.0
2023-06-17,2023,6,6,AS,DFW,SFO,1909,2242,213,1536.1,1.0,0,0,14.1,14.1
2023-12-03,2023,12,7,WN,ATL,SEA,1229,1434,125,975.0,1.0,0,0,35.2,39.5
2023-09-30,2023,9,6,B6,LAX,JFK,2139,118,219,1616.0,0.0,0,0,-1.6,-18.3
2023-04-16,2023,4,7,WN,ATL,DFW,621,742,81,549.1,1.0,0,0,19.1,6.1
2023-09-29,2023,9,5,DL,BOS,MIA,1006,1313,187,1484.5,1.0,0,0,-2.6,-9.3
2023-02-18,2023,2,6,AS,LAX,SEA,1220,1454,154,1031.0,1.0,0,0,2.7,7.9
2023-03-10,2023,3,5,UA,JFK,LAX,2234,17,103,750.1,1.0,0,0,8.9,11.3
2023-09-08,2023,9,5,UA,SEA,MIA,635,947,192,1415.4,1.0,0,0,25.5,14.7
2023-01-24,2023,1,2,AS,DFW,DEN,2232,138,186,1231.5,1.0,0,0,-1.4,20.2
2023-09-20,2023,9,3,UA,LAX,DEN,1716,2003,167,1298.9,1.0,0,0,-8.8,-8.8
2023-05-30,2023,5,2,DL,SEA,ORD,959,1150,111,876.3,0.0,0,0,-1.9,7.2
2023-12-18,2023,12,1,DL,ORD,BOS,858,1056,118,822.7,0.0,0,0,-0.0,3.7
2023-08-08,2023,8,2,UA,DEN,SFO,1410,1656,166,1238.5,0.0,0,0,1.5,13.4
2023-07-14,2023,7,5,UA,JFK,MIA,1230,1716,286,1917.0,1.0,0,0,13.1,15.3
2023-01-31,2023,1,2,B6,DEN,ATL,1710,2054,224,1606.7,0.0,0,0,-4.3,-4.2
2023-06-04,2023,6,7,B6,DFW,DEN,1745,1933,108,797.0,0.0,0,0,6.5,3.2
2023-11-19,2023,11,7,AA,ATL,SEA,1636,1941,185,1251.0,0.0,0,0,-8.8,-13.2
2023-12-07,2023,12,4,UA,ATL,LAX,917,1355,278,1936.1,0.0,0,0,-5.5,1.3
2023-09-03,2023,9,7,AA,DFW,LAX,1834,2344,310,2101.7,0.0,0,0,9.2,22.6
2023-07-07,2023,7,5,AS,ATL,ORD,1626,2013,227,1579.6,0.0,0,0,6.6,10.0
2023-06-28,2023,6,3,WN,ORD,ATL,1953,44,291,2109.9,0.0,0,0,-9.7,-14.8
2023-07-10,2023,7,1,UA,SEA,DEN,1935,101,326,2307.4,0.0,0,0,1.0,-2.8
2023-07-08,2023,7,6,AS,SFO,BOS,1603,1911,188,1365.9,0.0,0,0,-9.2,-14.9
2023-03-04,2023,3,6,B6,ATL,SFO,1447,1557,70,495.2,1.0,0,0,11.5,18.1
2023-01-29,2023,1,7,UA,ORD,MIA,1419,1730,191,1377.3,0.0,0,0,3.3,0.1
2023-03-26,2023,3,7,AA,SFO,DEN,1031,1549,318,2256.1,1.0,0,0,16.1,16.8
2023-08-22,2023,8,2,UA,DEN,BOS,1718,2316,358,2485.4,0.0,0,0,2.3,4.9
2023-09-05,2023,9,2,AS,LAX,BOS,752,1221,269,1943.9,1.0,0,0,18.7,14.6
2023-12-12,2023,12,2,UA,JFK,ORD,1859,2244,225,1744.6,1.0,0,0,20.1,15.9
2023-11-23,2023,11,4,DL,ORD,SEA,1950,2121,91,675.4,1.0,0,0,24.7,21.6
2023-09-29,2023,9,5,AA,DEN,SEA,1103,1417,194,1294.0,0.0,0,0,1.7,-4.3
2023-04-04,2023,4,2,B6,LAX,DFW,544,824,160,1076.7,0.0,0,0,-5.8,-1.0
2023-05-30,2023,5,2,AA,SEA,DEN,528,1007,279,2137.0,0.0,0,0,15.3,19.6
2023-08-20,2023,8,7,B6,DEN,MIA,1327,1659,212,1606.3,1.0,0,0,35.5,40.5
2023-04-11,2023,4,2,UA,LAX,ORD,827,1206,219,1701.5,0.0,0,0,-8.6,-2.3
2023-07-31,2023,7,1,AS,MIA,SEA,1030,1535,305,2296.3,0.0,0,0,1.0,3.6
2023-07-05,2023,7,3,AS,DEN,DFW,1942,100,318,2167.9,0.0,0,0,-5.9,5.7
2023-12-20,2023,12,3,DL,ATL,MIA,1646,1824,98,768.8,1.0,0,0,43.5,53.5
2023-03-13,2023,3,1,DL,JFK,ORD,645,1041,236,1820.6,0.0,0,0,-0.4,-4.9
2023-10-27,2023,10,5,UA,BOS,ORD,2219,104,165,1075.5,1.0,0,0,13.9,16.2
2023-01-10,2023,1,2,WN,DEN,BOS,947,1452,305,1983.9,0.0,0,0,6.6,5.5
2023-08-04,2023,8,5,B6,SFO,MIA,1640,1757,77,523.8,0.0,0,0,-5.3,3.9
2023-12-10,2023,12,7,DL,DEN,SFO,652,1014,202,1567.6,1.0,0,0,17.1,24.2
2023-11-23,2023,11,4,DL,JFK,LAX,1505,1715,130,987.4,0.0,0,0,-0.9,5.1
2023-07-23,2023,7,7,AA,MIA,JFK,1635,1750,75,587.9,0.0,0,0,-10.7,0.2
2023-09-17,2023,9,7,AA,SEA,SFO,1653,2246,353,2688.8,0.0,0,0,-4.4,-8.8
2023-01-14,2023,1,6,AA,LAX,BOS,1405,1554,109,805.1,1.0,0,0,13.4,21.5
2023-12-16,2023,12,6,WN,ATL,SEA,913,1234,201,1560.4,1.0,0,0,38.3,34.6
2023-07-16,2023,7,7,AA,BOS,LAX,1414,1830,256,1802.0,0.0,0,0,0.3,0.2
2023-09-06,2023,9,3,B6,BOS,DEN,535,756,141,1015.6,0.0,0,0,-2.0,2.1
2023-06-29,2023,6,4,UA,SFO,JFK,1813,1958,105,723.0,1.0,0,0,17.7,19.3
2023-04-15,2023,4,6,AA,SFO,LAX,1614,1822,128,945.7,1.0,0,0,6.8,5.3
2023-12-17,2023,12,7,AA,BOS,DEN,1906,2157,171,1259.2,1.0,0,0,24.9,20.1
2023-06-16,2023,6,5,DL,ATL,ORD,2040,213,333,2219.3,0.0,0,0,-4.8,0.1
2023-02-17,2023,2,5,AS,SFO,DEN,1653,2111,258,1881.3,0.0,0,0,-7.1,-11.1
2023-09-24,2023,9,7,UA,DFW,SFO,1012,1602,350,2366.8,0.0,0,0,-12.9,-3.2
2023-02-04,2023,2,6,AS,ORD,MIA,1604,1716,72,521.5,1.0,0,0,28.5,12.9
2023-06-13,2023,6,2,UA,BOS,SEA,1942,2154,132,1029.2,1.0,0,0,26.7,25.7
2023-12-31,2023,12,7,WN,MIA,BOS,2244,16,92,635.5,0.0,0,0,-7.8,-3.8
2023-06-12,2023,6,1,DL,SEA,DFW,1647,2005,198,1325.8,1.0,0,0,17.0,29.2
2023-10-02,2023,10,1,WN,BOS,SFO,2058,2234,96,640.5,1.0,0,0,16.0,11.1
2023-09-25,2023,9,1,DL,DFW,DEN,1855,10,315,2394.0,0.0,0,0,-7.0,0.8
2023-09-04,2023,9,1,B6,SFO,ATL,1651,2015,204,1480.0,0.0,0,0,-1.1,16.2
2023-12-03,2023,12,7,DL,JFK,LAX,2241,209,208,1462.9,1.0,0,0,5.8,8.6
2023-03-22,2023,3,3,DL,SEA,DFW,528,950,262,1801.4,0.0,0,0,0.0,6.7
2023-08-25,2023,8,5,AS,ORD,MIA,952,1456,304,2049.1,1.0,0,0,10.6,20.5
2023-07-02,2023,7,7,AA,JFK,MIA,742,1031,169,1313.6,1.0,0,0,28.6,25.2
2023-09-06,2023,9,3,B6,SFO,BOS,2044,238,354,2657.8,0.0,0,0,-0.9,1.6
2023-11-07,2023,11,2,AA,BOS,DFW,1802,2002,120,818.0,1.0,0,0,6.4,11.0
2023-06-15,2023,6,4,WN,ATL,DEN,2222,237,255,1925.2,1.0,0,0,27.6,24.0
2023-02-25,2023,2,6,AS,DEN,ATL,1743,2103,200,1396.9,0.0,0,0,-5.7,-3.0
2023-04-14,2023,4,5,AA,SFO,DEN,1655,2224,329,2192.4,0.0,0,0,-0.4,0.5
2023-05-14,2023,5,7,AA,LAX,DFW,1032,1253,141,1053.7,0.0,0,0,-0.5,15.9
2023-07-19,2023,7,3,AA,JFK,LAX,1326,1437,71,490.6,1.0,0,0,21.3,8.5
2023-03-15,2023,3,3,AS,MIA,DFW,740,917,97,691.1,1.0,0,0,29.9,26.5
2023-04-16,2023,4,7,B6,DEN,BOS,1309,1433,84,619.0,0.0,0,0,1.2,-2.7
2023-12-29,2023,12,5,DL,ORD,BOS,1640,1822,102,680.0,0.0,0,0,-6.5,-0.9
2023-05-05,2023,5,5,B6,ATL,BOS,2219,103,164,1136.2,0.0,0,0,-6.5,-24.0
2023-06-05,2023,6,1,B6,MIA,BOS,1222,1642,260,1846.1,0.0,0,0,0.5,14.5
2023-10-06,2023,10,5,UA,ATL,BOS,750,1019,149,987.8,0.0,0,0,-0.2,7.9
2023-04-06,2023,4,4,WN,DEN,ATL,1503,1701,118,828.0,1.0,0,0,24.7,25.8
2023-09-30,2023,9,6,AA,MIA,SEA,646,926,160,1233.0,0.0,0,0,-5.3,-7.7
2023-02-15,2023,2,3,UA,SFO,ORD,2122,205,283,2128.9,0.0,0,0,2.2,18.9
2023-06-16,2023,6,5,B6,ATL,ORD,613,723,70,501.5,1.0,0,0,3.9,8.4
2023-01-11,2023,1,3,UA,LAX,DFW,2112,55,223,1588.4,0.0,0,0,-2.1,-0.4
2023-06-25,2023,6,7,AS,SFO,BOS,1240,1501,141,1055.8,0.0,0,0,-4.2,-1.0
2023-08-25,2023,8,5,DL,JFK,DFW,547,709,82,586.0,0.0,0,0,-5.5,16.7
2023-12-03,2023,12,7,AS,SFO,LAX,2257,417,320,2233.1,0.0,0,0,0.8,4.0
2023-10-03,2023,10,2,AA,MIA,DEN,1013,1207,114,773.1,0.0,0,0,-5.1,-8.1
2023-06-07,2023,6,3,DL,DFW,ORD,1958,36,278,1977.4,0.0,0,0,-0.7,-4.6
2023-11-12,2023,11,7,WN,ATL,DEN,1201,1305,64,438.7,0.0,0,0,-11.1,-7.0
2023-06-22,2023,6,4,WN,ATL,BOS,1217,1517,180,1218.3,0.0,0,0,3.5,-1.6
2023-01-15,2023,1,7,B6,BOS,SFO,1040,1547,307,2029.4,,1,0,,
2023-10-26,2023,10,4,DL,LAX,BOS,2026,2333,187,1292.6,1.0,0,0,21.9,21.3
2023-06-06,2023,6,2,DL,BOS,SEA,822,1301,279,2150.6,0.0,0,0,2.1,3.7
2023-08-12,2023,8,6,DL,DFW,ORD,1407,1932,325,2244.8,1.0,0,0,5.4,-6.6
2023-03-16,2023,3,4,UA,SEA,MIA,1231,1444,133,1003.3,0.0,0,0,-6.9,-9.3
2023-04-28,2023,4,5,UA,BOS,ATL,755,1154,239,1769.6,0.0,0,0,-9.5,5.3
2023-11-04,2023,11,6,UA,DEN,SFO,959,1223,144,1031.5,0.0,0,0,-8.5,-7.1
2023-08-16,2023,8,3,AS,SEA,BOS,1337,1603,146,988.4,0.0,0,0,-1.9,15.9
2023-04-01,2023,4,6,B6,DFW,ORD,713,1032,199,1409.1,0.0,0,0,2.2,0.6
2023-02-07,2023,2,2,UA,MIA,ATL,743,1005,142,1110.4,1.0,0,0,41.7,38.9
2023-05-13,2023,5,6,AA,DFW,BOS,1639,2135,296,2035.4,0.0,0,0,7.4,8.2
2023-07-12,2023,7,3,AA,MIA,ATL,514,912,238,1898.2,0.0,0,0,-4.3,-4.3
2023-08-28,2023,8,1,B6,ORD,SFO,1837,2048,131,1044.2,0.0,0,0,-12.1,-18.2
2023-09-03,2023,9,7,B6,ORD,LAX,703,1028,205,1407.4,0.0,0,0,2.5,9.5
2023-08-14,2023,8,1,WN,SFO,SEA,610,845,155,1210.4,0.0,0,0,-9.3,-12.4
2023-04-21,2023,4,5,AS,JFK,DEN,939,1212,153,1031.4,0.0,0,0,-6.5,-7.2
2023-04-02,2023,4,7,DL,JFK,DFW,2016,47,271,1906.0,1.0,0,0,29.2,35.8
2023-07-26,2023,7,3,WN,ATL,ORD,1615,2105,290,1957.5,0.0,0,0,-0.9,13.8
2023-10-25,2023,10,3,UA,LAX,ORD,1404,1605,121,918.3,0.0,0,0,1.1,13.1
2023-12-17,2023,12,7,UA,DEN,SFO,2032,155,323,2404.5,1.0,0,0,27.4,21.7
2023-07-08,2023,7,6,DL,JFK,DEN,2004,2117,73,532.0,0.0,0,0,-10.6,-9.0
2023-12-14,2023,12,4,B6,ORD,LAX,710,944,154,1092.9,0.0,0,0,4.0,8.6
2023-08-22,2023,8,2,AS,BOS,ORD,1229,1616,227,1516.5,0.0,0,0,-0.7,-12.1
2023-07-05,2023,7,3,DL,SFO,LAX,754,1024,150,1007.6,0.0,0,0,4.9,9.7
2023-03-30,2023,3,4,WN,ORD,ATL,1113,1428,195,1415.4,0.0,0,0,-1.6,-16.6
2023-11-30,2023,11,4,B6,LAX,BOS,1526,1831,185,1216.8,0.0,0,0,-4.0,-10.9
2023-10-31,2023,10,2,AA,DFW,BOS,1850,2133,163,1148.6,0.0,0,0,-1.3,5.2
2023-12-22,2023,12,5,AS,ORD,SFO,1040,1146,66,489.8,1.0,0,0,22.7,26.9
2023-09-08,2023,9,5,AS,LAX,ATL,1645,2131,286,2260.6,0.0,0,0,-3.7,4.5
2023-05-29,2023,5,1,WN,SEA,DEN,1006,1315,189,1385.6,0.0,0,0,-10.3,-4.9
2023-07-05,2023,7,3,AS,LAX,ORD,839,1044,125,902.1,1.0,0,0,13.0,7.5
